label,youtube_id,time_start,time_end,split,is_cc
"carving pumpkin",uk_EU0i52rc,1,11,train,0
"carving pumpkin",UT-DPx3YiHE,51,61,train,0
"carving pumpkin",UU3FiDHwoAc,0,10,train,0
"carving pumpkin",UvszUrwsFaM,281,291,train,0
"carving pumpkin",V2jdBO__WSY,88,98,train,0
"carving pumpkin",V3nhRqocznM,61,71,train,0
"carving pumpkin",V4ToInmb_3I,2,12,train,0
"carving pumpkin",VAR3h4EijEY,49,59,train,0
"carving pumpkin",vCRlxjvTnts,72,82,train,0
"carving pumpkin",VO2TSXtVd9I,84,94,train,0
"carving pumpkin",vr2BeaaIBvg,65,75,train,0
"carving pumpkin",Vse-hW4R_Pk,44,54,train,0
"carving pumpkin",vSM71b_k3Cg,2,12,train,0
"carving pumpkin",VTMujwVEL9M,39,49,train,0
"carving pumpkin",VuoNET0hQEI,31,41,train,0
"carving pumpkin",VVHazeNV6I4,50,60,train,0
"carving pumpkin",VWYSTU8X0lg,49,59,train,0
"carving pumpkin",VXnv-fPn5qE,9,19,train,0
"carving pumpkin",vYx5Duw1rpA,312,322,train,0
"carving pumpkin",w4e0qdfYJXc,29,39,train,0
"carving pumpkin",w4wAuC8n5Ao,3,13,train,0
"carving pumpkin",W6UtX6KNemM,366,376,train,0
"carving pumpkin",w81oedrbWus,70,80,train,0
"carving pumpkin",WaFe71jIUO0,162,172,train,0
"carving pumpkin",wcuZTRAX7ns,123,133,train,0
"carving pumpkin",wdo7-2PEFok,101,111,train,0
"carving pumpkin",wKYgcPnwZ-Y,103,113,train,0
"carving pumpkin",wNG5KtOm-2Q,54,64,train,0
"carving pumpkin",WoY1vOKxaU0,4,14,train,0
"carving pumpkin",Wu2Kr6wbPCo,21,31,train,0
"carving pumpkin",x1SIoMP9soQ,74,84,train,0
"carving pumpkin",X3jRNJyMXfk,83,93,train,0
"carving pumpkin",x6CrHpI-iVw,84,94,train,0
"carving pumpkin",XHB7tI7DE2A,47,57,train,0
"carving pumpkin",XLhfJt2k_D0,13,23,train,0
"carving pumpkin",XLykLgPOVN8,274,284,train,0
"carving pumpkin",xn0zzvX7yX4,0,10,train,0
"carving pumpkin",xp9mbFl617I,44,54,train,0
"carving pumpkin",Xx5S6h5-C3w,73,83,train,0
"carving pumpkin",xXR-1MGb3sU,55,65,train,1
"carving pumpkin",xYCT4CA39sU,5,15,train,0
"carving pumpkin",xyXSaAs4lGI,140,150,train,0
"carving pumpkin",YAQH6voqn0Q,128,138,train,0
"carving pumpkin",ybH6uAiFbjc,1039,1049,train,0
"carving pumpkin",YbHJP0p--9U,450,460,train,0
"carving pumpkin",YbraQ3SPECI,9,19,train,0
"carving pumpkin",YeYtr6e1i44,114,124,train,0
"carving pumpkin",YgmRxkDqQF0,31,41,train,0
"carving pumpkin",YgRezqDgobY,149,159,train,0
"carving pumpkin",YH-fyirFT-Y,77,87,train,0
"carving pumpkin",yjjUmnuXlzA,102,112,train,0
"carving pumpkin",YJMkzo9qX9M,139,149,train,0
"carving pumpkin",YkvNAoCMfhc,85,95,train,0
"carving pumpkin",ylGzUfabKyY,15,25,train,0
"carving pumpkin",YNI8EMbddPE,5,15,train,0
"carving pumpkin",YOxVrcRp8xE,98,108,train,0
"carving pumpkin",Yrs5eLHr6Qg,1,11,train,0
"carving pumpkin",ytwBcXnI02g,3,13,train,0
"carving pumpkin",Z0xs2jF6p4I,44,54,train,0
"carving pumpkin",Z1Zjoau2B20,184,194,train,0
"carving pumpkin",Z5bjbmhXIcs,65,75,train,0
"carving pumpkin",ZC4nK_fGgsQ,103,113,train,0
"carving pumpkin",Zd1o5xro5Jw,62,72,train,0
"carving pumpkin",zMFgDwXKyZg,417,427,train,0
"carving pumpkin",zSDH3b0L9RI,17,27,train,0
"carving pumpkin",zuplTCc6vJk,430,440,train,0
"carving pumpkin",Zxy6Gz1oqyY,125,135,train,0
"carving pumpkin",_cn9IisLkHs,12,22,train,0
"carving pumpkin",_fDxRDV_D28,77,87,train,0
"carving pumpkin",_SYDuy2JWQs,157,167,train,0
"carving pumpkin",_VxFISaF0mw,23,33,train,0
"carving pumpkin",_wHB-MCtt7E,24,34,train,0
"carving pumpkin",_wyi29bNWfg,2,12,train,0
"catching fish",-4ZqQgKrfUY,23,33,train,0
"catching fish",-aGgP2rhewk,3,13,train,0
"catching fish",-B9gY3HccMk,6,16,train,0
"catching fish",-bzdUfeyq_0,1,11,train,0
"catching fish",0-MHr4N9ooI,13,23,train,0
"catching fish",02CYW9ylCuA,22,32,train,0
"catching fish",034-dmQW7S8,17,27,train,0
"catching fish",0f9UtZZpoMA,114,124,train,0
"catching fish",0lxip_X2LmY,225,235,train,0
"catching fish",0myrAsWhMBs,252,262,train,0
"catching fish",0QrJg_OGVfE,9,19,train,0
"catching fish",0RBWX9VRzaU,122,132,train,0
"catching fish",0WNprz_EwiQ,15,25,train,0
"catching fish",0yrOv3hhHDk,28,38,train,0
"catching fish",0zu0S6ttK3w,102,112,train,0
"catching fish",1cltuoSYDVM,29,39,train,0
"catching fish",1F43eVzvpX0,80,90,train,0
"catching fish",1GC52gQjSJQ,44,54,train,0
"catching fish",1GL_7nMxYVA,3,13,train,0
"catching fish",1IX1Sl456TI,3,13,train,0
"catching fish",1PvKX0jbaNI,7,17,train,0
"catching fish",1Ynzd92PKQM,2377,2387,train,0
"catching fish",24Ula6s8kNA,4,14,train,0
"catching fish",29-_P0vNz0w,4,14,train,0
"catching fish",2E0x_34Fnps,3,13,train,0
"catching fish",2L_1KFJL0uA,262,272,train,0
"catching fish",2rdfX9Y_9jo,59,69,train,0
"catching fish",2UxokcqnsFk,3,13,train,0
"catching fish",30zRuRxGz38,80,90,train,0
"catching fish",39D6cgBMZzw,72,82,train,0
"catching fish",3D-iaI6NWWI,119,129,train,0
"catching fish",3ex52ecRQAg,4,14,train,0
"catching fish",3ICmEwECl_M,574,584,train,0
"catching fish",3kxxPreC1Gs,617,627,train,0
"catching fish",3VaC_8u4PdA,0,10,train,0
"catching fish",3vvo239OiXs,108,118,train,0
"catching fish",3VX5ToxVK-I,14,24,train,0
"catching fish",46ejM7eV4_I,19,29,train,0
"catching fish",48ydQfvgOSo,68,78,train,0
"catching fish",4B3pBuTf-sE,1,11,train,0
"catching fish",4Egi5UtrfhI,260,270,train,0
"catching fish",4kEMTesMbTc,18,28,train,0
"catching fish",4ppEzNyuMG8,10,20,train,0
"catching fish",5C0_rps3vyM,8,18,train,0
"catching fish",5siwbi7GYCM,261,271,train,0
"catching fish",5TvHApsCtss,2,12,train,0
"catching fish",61-y723V1tI,20,30,train,0
"catching fish",65E27rqdNaI,34,44,train,0
"catching fish",6AQhPpSIlrQ,174,184,train,0
"catching fish",6BCqlkXf8W4,174,184,train,0
"catching fish",6BcTR2KD0sU,90,100,train,0
"catching fish",6GmqhBL7oik,166,176,train,0
"catching fish",6KGntvLgv9I,145,155,train,0
"catching fish",6SCishEny74,14,24,train,0
"catching fish",6SrzTFGFJ9M,31,41,train,0
"catching fish",70J043-5aks,4,14,train,0
"catching fish",70VW5bP_Krw,9,19,train,0
"catching fish",7ddXLMbAG68,165,175,train,0
"catching fish",7JVVdLwiwv4,1,11,train,0
"catching fish",7jxaRfPOUyk,177,187,train,0
"catching fish",7LfcPV-pMso,20,30,train,0
"catching fish",7nvs9sqrnWs,3,13,train,0
"catching fish",7rfN-XExVkI,27,37,train,0
"catching fish",7VMWgE4UXXk,40,50,train,0
"catching fish",7XgsHwUlHOE,108,118,train,0
"catching fish",7XvYzJWI5RQ,231,241,train,0
"catching fish",7_e-xSouQ5o,107,117,train,0
"catching fish",88T03Hc8fr4,7,17,train,0
"catching fish",8hIwuIw_Y1w,9,19,train,0
"catching fish",8JRP3nzDiPI,81,91,train,0
"catching fish",8OdM9xY4HIc,2,12,train,0
"catching fish",9Ehx2UrAa-E,14,24,train,0
"catching fish",9fwYG7rWsYk,51,61,train,0
"catching fish",9hwcYsoyk3k,185,195,train,0
"catching fish",9MphJyd0244,90,100,train,0
"catching fish",9NAroIwO9pw,17,27,train,0
"catching fish",9nmpzHGyBkk,165,175,train,0
"catching fish",9uFlYeTMlI0,4,14,train,0
"catching fish",a6KwAKqH2KU,17,27,train,0
"catching fish",a8MAF7Jek00,182,192,train,0
"catching fish",AgZy_FQ--8Q,36,46,train,0
"catching fish",AIuWwyX_2fc,7,17,train,0
"catching fish",aKJPX6LCiXE,25,35,train,0
"catching fish",akuO3F1ongw,17,27,train,0
"catching fish",amIyGHydLfY,13,23,train,0
"catching fish",aNcS4h6JahE,401,411,train,0
"catching fish",AqzIu7ByaH0,53,63,train,0
"catching fish",B-g1NcUc1YI,23,33,train,0
"catching fish",B6-uxZGWrSo,691,701,train,0
"catching fish",bhi7vE11QlA,17,27,train,0
"catching fish",Bi1MckBgcT8,22,32,train,0
"catching fish",bOK49fl3Ez4,44,54,train,0
"catching fish",brx6VShwXT0,25,35,train,0
"catching fish",bstAbFpaMXc,67,77,train,0
"catching fish",BSyyTKGwIys,128,138,train,0
"catching fish",BV0cSwoKXl0,11,21,train,0
"catching fish",BVBHtv4g9yE,106,116,train,0
"catching fish",bwCObF9IDxg,134,144,train,0
"catching fish",B_Q8cUZg72w,1,11,train,0
"catching fish",CkYt3EFN0O8,42,52,train,0
"catching fish",Cll-fNm_8q8,6,16,train,0
"catching fish",cqEJa5NNfV4,74,84,train,0
"catching fish",crCEMOAd1z4,73,83,train,0
"catching fish",CtBmPUFqKrg,366,376,train,0
"catching fish",cuoiYtQnBsM,255,265,train,0
"catching fish",CVaE7IPPLi4,101,111,train,0
"catching fish",D9Wk_eFb8gs,52,62,train,0
"catching fish",DB0hVm0wvqA,12,22,train,0
"catching fish",dfG50yHIBUY,18,28,train,0
"catching fish",dKYFYDx5hFk,9,19,train,0
"catching fish",dMxRcnrSZ5A,26,36,train,0
"catching fish",dq4SYQvV1Bc,231,241,train,0
"catching fish",dTE85HIyKzY,0,10,train,0
"catching fish",DuqtpK5C6ms,104,114,train,0
"catching fish",DWJba0BwwHQ,122,132,train,0
"catching fish",E0ohb_bJ0kQ,155,165,train,0
"catching fish",eBbyLFV2jMo,88,98,train,0
"catching fish",eFJWH1yMKW4,144,154,train,0
"catching fish",EGInk5sA2mE,0,10,train,0
"catching fish",eMoQ1vQDVBc,202,212,train,0
"catching fish",EoF1ho-B1Z4,2,12,train,0
"catching fish",EtHaMrPUi78,2,12,train,0
"catching fish",eu0dUi3UE30,4,14,train,0
"catching fish",eua21H6QHyw,46,56,train,0
"catching fish",f230f6zDyEY,258,268,train,0
"catching fish",FaIE8ukfvlk,0,10,train,0
"catching fish",FAtuMtkLHi8,66,76,train,0
"catching fish",fC4deanPPQk,37,47,train,0
"catching fish",FERhZAWyVLg,3,13,train,0
"catching fish",FFOVnngs8AM,20,30,train,0
"catching fish",fgZUtwx9wVM,149,159,train,0
"catching fish",FiSvi-rXi6I,711,721,train,0
"catching fish",fl7aEUVS2IE,4,14,train,0
"catching fish",FLtB4uJZTJk,13,23,train,0
"catching fish",fm9D0qHQEnY,45,55,train,0
"catching fish",fmSgX7JoY-o,49,59,train,0
"catching fish",fnOGWMuZVPM,60,70,train,0
"catching fish",fpTiNlu8evU,366,376,train,0
"catching fish",FS-lZ_BKSAo,30,40,train,0
"catching fish",fSzyKmKts_0,21,31,train,0
"catching fish",FUhlzgeMmrc,161,171,train,0
"catching fish",FvgDqfc4U2I,220,230,train,0
"catching fish",fWs_inS8qOQ,5,15,train,0
"catching fish",FYpZpRp0h70,22,32,train,0
"catching fish",FZESMD6l6qE,0,10,train,0
"catching fish",G-Bha04urLU,23,33,train,0
"catching fish",G0wI7-RUDCI,23,33,train,0
"catching fish",g0wLtkOVwvU,5,15,train,0
"catching fish",GaxoCjQxfI8,66,76,train,0
"catching fish",GhO02ML6qUw,29,39,train,0
"catching fish",GhPN65jNs_g,34,44,train,0
"catching fish",gpfgdV5Sta0,17,27,train,0
"catching fish",GXSq51fv5MM,7,17,train,0
"catching fish",GXvNh8DwMzg,0,10,train,0
"catching fish",gyAWrGR-uGk,73,83,train,0
"catching fish",g_c7D0UTfOE,70,80,train,0
"catching fish",H-v6v-CRz1s,74,84,train,0
"catching fish",H6o9wADsZds,187,197,train,0
"catching fish",HaJy4antsPY,36,46,train,0
"catching fish",HDhWoa9SbEE,17,27,train,0
"catching fish",hIOqhfYkcHI,293,303,train,0
"catching fish",HmVhYw5uMTg,252,262,train,0
"catching fish",hoWz1UiWyh0,52,62,train,0
"catching fish",Hp6JVqETqOg,519,529,train,0
"catching fish",HpE1fQbxVIw,4,14,train,0
"catching fish",HpjoE8C3tPM,20,30,train,0
"catching fish",HR4joRSb5uI,35,45,train,0
"catching fish",HS9dGEgi99w,32,42,train,0
"catching fish",hSrdDF_ioIc,1,11,train,0
"catching fish",HytWryjTjQY,13,23,train,0
"catching fish",HzKcmAVFHag,4,14,train,0
"catching fish",hZTRb5k04dU,120,130,train,0
"catching fish",I--IBPK3PV4,46,56,train,0
"catching fish",IawwPRW6wes,0,10,train,0
"catching fish",iDJQv6p0cLc,65,75,train,0
"catching fish",iFKoO637dz0,11,21,train,0
"catching fish",igZtzFNthwQ,32,42,train,0
"catching fish",im8jq5kXU1E,15,25,train,0
"catching fish",ipCgJbHbu1E,29,39,train,0
"catching fish",is9D9V2Xu7U,197,207,train,0
"catching fish",ITGnqW1SLs8,0,10,train,0
"catching fish",iTLQpPM0Zhw,92,102,train,0
"catching fish",IwhFRujiY2k,1,11,train,0
"catching fish",Ix8s8_aaNPI,43,53,train,0
"catching fish",j0vxd2eFU6w,39,49,train,0
"catching fish",jayCOqZORf0,86,96,train,1
"catching fish",jbNghq32pAc,166,176,train,0
"catching fish",JcwS9u1FYo0,4,14,train,0
"catching fish",JE58HRX-hLU,125,135,train,0
"catching fish",JVTaYpYRqZA,53,63,train,0
"catching fish",jxIsVYgWaEQ,83,93,train,0
"catching fish",k1XQQrPS3fQ,28,38,train,0
"catching fish",KEVUA-B7RR4,9,19,train,0
"catching fish",KgGO9lz7p_k,80,90,train,0
"catching fish",KM8wJfY8KfE,23,33,train,0
"catching fish",KpOAdMtPGFs,10,20,train,0
"catching fish",kYKk3wF7SBs,75,85,train,0
"catching fish",L0mmGmMhaUY,1,11,train,0
"catching fish",l1DhnXTh164,2,12,train,0
"catching fish",L2llpZnYpRg,24,34,train,0
"catching fish",L4H8drq6-_E,2,12,train,0
"catching fish",L519C9f0YK4,250,260,train,0
"catching fish",l8YkE3oUOwI,7,17,train,0
"catching fish",LExEO4lWn5k,2,12,train,0
"catching fish",LgE8EDxYKEg,90,100,train,0
"catching fish",LGL73GMkf0g,272,282,train,1
"catching fish",LiHuofm2yns,11,21,train,0
"catching fish",llDFuijxvTU,32,42,train,0
"catching fish",LlE9NePLfhw,1,11,train,0
"catching fish",LM9IyZzOe5I,8,18,train,0
"catching fish",LndSU8JWFUM,103,113,train,0
"catching fish",lOP3hN_ZsF0,73,83,train,0
"catching fish",LpRO5QBfhWY,29,39,train,0
"catching fish",lsQcW0cWCQw,21,31,train,0
"catching fish",LUSudzdUshA,15,25,train,0
"catching fish",lVBvf8udDm4,41,51,train,0
"catching fish",lydydcouri4,4,14,train,0
"catching fish",M8F4G67i5NQ,0,10,train,0
"catching fish",M9bNYPSmD58,22,32,train,0
"catching fish",M9RiDs-lfnY,139,149,train,0
"catching fish",maaluLExe6Q,482,492,train,0
"catching fish",ManYtWEZXcs,16,26,train,0
"catching fish",mbWn7McleEE,7,17,train,0
"catching fish",mEGNuHkvILA,11,21,train,0
"catching fish",mhrSHTTTMDs,57,67,train,0
"catching fish",mI2nMbJczoo,269,279,train,0
"catching fish",mk_UErq-ThE,128,138,train,0
"catching fish",mMovM6eAToQ,16,26,train,0
"catching fish",mMuGlAgUoQ0,3,13,train,0
"catching fish",MonVQmvHW8I,29,39,train,0
"catching fish",mQJX5Xogpjo,10,20,train,0
"catching fish",mSJ9hnAZYrA,20,30,train,0
"catching fish",Mu7c_txxXB0,4,14,train,0
"catching fish",MYzuzji524w,37,47,train,0
"catching fish",N1k4JHz8ZYo,252,262,train,0
"catching fish",N2f1N9bXdSc,249,259,train,0
"catching fish",n5IWIG0GLK8,0,10,train,0
"catching fish",naKvjDNQs5A,19,29,train,0
"catching fish",nBAXBy0wZ3c,26,36,train,0
"catching fish",nl3xJz8Hh-E,2,12,train,0
"catching fish",nN8pQ0R2J24,33,43,train,0
"catching fish",nop7uH8QYeM,1,11,train,0
"catching fish",NqAL8qPRocc,9,19,train,0
"catching fish",NWDIYUBidGk,211,221,train,0
"catching fish",NZ3ODpKlLR0,64,74,train,0
"catching fish",nZQEJnnJHS0,201,211,train,0
"catching fish",OasK5ZCNNKY,4,14,train,0
"catching fish",OBKMu-eq2vY,27,37,train,0
"catching fish",oc_yiUoWojk,1,11,train,0
"catching fish",OfI1rWDvd9U,29,39,train,0
"catching fish",ofqllttH7IE,29,39,train,0
"catching fish",OgwUAoWDrGQ,11,21,train,0
"catching fish",ohexvWkihCQ,222,232,train,0
"catching fish",ONiMXjKzq3k,297,307,train,0
"catching fish",OnRor82Huqc,67,77,train,0
"catching fish",OPGBu0bUf6w,103,113,train,0
"catching fish",oPh2-pQupbM,2,12,train,0
"catching fish",OPx8OkYc3xE,191,201,train,0
"catching fish",OqCUaD9eBAg,2,12,train,0
"catching fish",OS7GnNrG9bI,8,18,train,0
"catching fish",OTQNVzZME9Q,5,15,train,0
"catching fish",oUjyygi8OmM,61,71,train,0
"catching fish",ouXU-JukOsg,0,10,train,0
"catching fish",oVhiQioAjV4,0,10,train,0
"catching fish",PafpwE5OLck,4,14,train,0
"catching fish",pgLe8LzU8mg,3,13,train,0
"catching fish",PHgbRhjiTCA,2,12,train,0
"catching fish",pKoNqCXCgqA,45,55,train,0
"catching fish",pmIhGV7xjg8,5,15,train,0
"catching fish",PnpYYoD0nlM,732,742,train,0
"catching fish",PssFuRG_8ro,340,350,train,0
"catching fish",puluo_FZZps,120,130,train,0
"catching fish",Pw7y2HFln24,33,43,train,0
"catching fish",pXwBDR_OyHs,14,24,train,0
"catching fish",PZF2qQpnGcI,80,90,train,0
"catching fish",Q0btVpXdd5w,81,91,train,0
"catching fish",qCPt4CiZ2m8,0,10,train,0
"catching fish",QECvQ1X2Xws,6,16,train,0
"catching fish",qhXc0AktU-Y,8,18,train,0
"catching fish",qJmvnlQZNpw,9,19,train,0
"catching fish",qlxMVgM8dIo,1,11,train,0
"catching fish",qNLfec42mzs,411,421,train,0
"catching fish",qnQ2C212rt8,34,44,train,0
"catching fish",QN_mEuBe0vg,125,135,train,0
"catching fish",Qr2L9s7P1Pk,56,66,train,0
"catching fish",QVwz4wDiH20,68,78,train,0
"catching fish",qXDq-dzxvxE,78,88,train,0
"catching fish",qxe9LzPoI-g,60,70,train,0
"catching fish",r2lgo32o0gQ,60,70,train,0
"catching fish",RbKC3NZncMg,6,16,train,0
"catching fish",rfnvQljuiSw,40,50,train,0
"catching fish",RFph0sJjZGk,162,172,train,0
"catching fish",RJL3m2SGzMI,282,292,train,0
"catching fish",Ro02QsVBE3k,14,24,train,0
"catching fish",rPObtYCUpos,54,64,train,0
"catching fish",RTJdQl03VT0,2,12,train,0
"catching fish",ruICazd79Yg,15,25,train,0
"catching fish",RYxvQXzuLi8,0,10,train,0
"catching fish",RYYjegPTkzg,33,43,train,0
"catching fish",s1gynPZfBYI,2,12,train,0
"catching fish",sa0zHqBUn14,7,17,train,0
"catching fish",sANXN4pajY4,38,48,train,0
"catching fish",SawLdevTbQY,201,211,train,0
"catching fish",SFPd1F4k578,2,12,train,0
"catching fish",sg9q-nW6TeU,66,76,train,0
"catching fish",siYPsBfPBQU,18,28,train,0
"catching fish",sqB3UpPJAlw,17,27,train,1
"catching fish",Sr8nBFFPB3g,35,45,train,0
"catching fish",SR__b9nWBPI,35,45,train,0
"catching fish",SVYFjF4mGxw,4,14,train,0
"catching fish",sYA8iztjq2A,32,42,train,1
"catching fish",SyePE8wOlxs,224,234,train,1
"catching fish",t--3PFyzi1U,3,13,train,0
"catching fish",T0OUYDy0G70,19,29,train,0
"catching fish",T9eAI6aU1IU,121,131,train,0
"catching fish",ThF1v2nOTWY,129,139,train,0
"catching fish",TiR1jhFhBL8,6,16,train,0
"catching fish",tJth-PT6jkw,258,268,train,0
"catching fish",tm6rdSX4IJA,26,36,train,0
"catching fish",tpKP4N05O4Y,9,19,train,0
"catching fish",TQAhUtyaw3g,439,449,train,1
"catching fish",TUgP8RlSWr4,19,29,train,0
"catching fish",TXqdBva5AUg,20,30,train,0
"catching fish",U2LGfWWfusE,242,252,train,0
"catching fish",uafHoNOpNMc,3,13,train,0
"catching fish",UCK-RPxQsv8,1,11,train,0
"catching fish",ugDwFQqUfD8,18,28,train,0
"catching fish",uIP2J9h4g0U,42,52,train,0
"catching fish",UjKhPzT02ik,43,53,train,0
"catching fish",UozL2g5xQDI,1,11,train,0
"catching fish",uPj4b9qL8cw,0,10,train,0
"catching fish",uPXoMsPAa7g,3,13,train,0
"catching fish",uqEXe5dRe-c,35,45,train,0
"catching fish",Ur-UwjPylFw,3,13,train,0
"catching fish",uTjlpKuchcc,27,37,train,0
"catching fish",UTUjO6dA628,48,58,train,0
"catching fish",UwtwdpQm0oQ,45,55,train,0
"catching fish",UX99Q3MRoPk,74,84,train,0
"catching fish",UYMcniIELis,10,20,train,0
"catching fish",v24MxjmegpI,25,35,train,0
"catching fish",v3DzzxLgd9I,0,10,train,0
"catching fish",V7Y51gx2dUQ,13,23,train,0
"catching fish",v8S1B3UqrYM,0,10,train,0
"catching fish",v8t2FcwciGo,4,14,train,0
"catching fish",Vd-RrxksZTA,11,21,train,0
"catching fish",vI8pIzD4L1w,65,75,train,0
"catching fish",vjDz7N76pB0,1193,1203,train,0
"catching fish",VooMvmFX5bQ,16,26,train,0
"catching fish",VRGbfM-5UI4,13,23,train,0
"catching fish",Vww_kcR2LqE,0,10,train,0
"catching fish",w-Z5aYWlF1A,3,13,train,0
"catching fish",W2PM8gvTGPk,9,19,train,0
"catching fish",W32bZP_Cqq8,190,200,train,0
"catching fish",wBBraa9FQAc,23,33,train,0
"catching fish",wg4TrplFNbM,64,74,train,0
"catching fish",WGWtHGuRvfY,2,12,train,0
"catching fish",wKhd8NWnOvs,707,717,train,0
"catching fish",WnODazW29aQ,72,82,train,0
"catching fish",wQVqmjYoybg,175,185,train,0
"catching fish",wQWjdtHPyIU,35,45,train,0
"catching fish",wXq9ulJaNGE,28,38,train,0
"catching fish",wy8U7dJGTG4,23,33,train,0
"catching fish",wYS2tTimtJc,15,25,train,0
"catching fish",x0LG-Wn0K74,30,40,train,0
"catching fish",X0oPZyhd9Fw,62,72,train,0
"catching fish",X5O3M1_PxSg,6,16,train,0
"catching fish",X98q8YZAWgY,9,19,train,0
"catching fish",xB4-EsXKrDU,44,54,train,0
"catching fish",xDBlkhblqXg,136,146,train,0
"catching fish",XgBFf1B-9fE,21,31,train,0
"catching fish",xgnPqk5Bw-I,1,11,train,0
"catching fish",XJhHmB7ZC88,142,152,train,0
"catching fish",xKgLWhxRpCU,187,197,train,0
"catching fish",xLQKcOQQW4g,3,13,train,0
"catching fish",xMFayFQqDmw,40,50,train,0
"catching fish",xnuPhhcDLcQ,423,433,train,0
"catching fish",xTQz7O5Rw1E,924,934,train,0
"catching fish",XUaedIyTp_A,307,317,train,0
"catching fish",XuTfYklPYkQ,44,54,train,0
"catching fish",Y5MxUsNxUA0,135,145,train,0
"catching fish",y5vTP-fDCtg,130,140,train,0
"catching fish",y6LPFiQka7I,118,128,train,0
"catching fish",Y7FxcdsBk_E,248,258,train,0
"catching fish",yAj6xRJM3cg,0,10,train,0
"catching fish",YcP95-Y5-SM,3,13,train,0
"catching fish",YElUHEj8f-E,34,44,train,0
"catching fish",yerTnWzYCSM,4,14,train,0
"catching fish",yIZ051eoofg,8,18,train,0
"catching fish",Yj6DX_xI_oQ,1,11,train,0
"catching fish",Yk93r8RMlMA,4,14,train,0
"catching fish",yOfW7a2fCzg,3,13,train,0
"catching fish",ysbq2VZtP6M,69,79,train,0
"catching fish",Ytfg4WkdHXM,85,95,train,0
"catching fish",YtVyEM1IpoA,15,25,train,0
"catching fish",YVdd6JZCU1U,188,198,train,0
"catching fish",yXHh0e6oX4s,0,10,train,0
"catching fish",yXmPh3d9rQM,10,20,train,0
"catching fish",yXneatdXNKo,15,25,train,0
"catching fish",YXOQzn4j2rA,173,183,train,0
"catching fish",yXzfVo4MQ9Y,47,57,train,0
"catching fish",yYrO_ruFg6M,74,84,train,0
"catching fish",y_khT7Qb2zk,2,12,train,0
"catching fish",z3gic4h9Z3A,458,468,train,0
"catching fish",Z3iCnOb0tgI,55,65,train,0
"catching fish",ZhoQ4Mb2WtU,0,10,train,1
"catching fish",ZIGFaELaQdo,323,333,train,1
"catching fish",ZIvTfP9kj9o,39,49,train,0
"catching fish",Zngxeh39JzQ,8,18,train,0
"catching fish",ZnqWL4LvnSk,48,58,train,0
"catching fish",ZOmPxO4Axfw,18,28,train,0
"catching fish",zp9um6yvSyI,5,15,train,0
"catching fish",ZTlNHvDFDZM,26,36,train,0
"catching fish",ZUqlHBWW-sI,95,105,train,0
"catching fish",ZuwWnKrr65E,52,62,train,0
"catching fish",Zx0cIMbW84I,3,13,train,0
"catching fish",_4c4fsayvRU,7,17,train,0
"catching fish",_9FI1UoNrTE,0,10,train,0
"catching fish",_cjFFhS_sx4,24,34,train,0
"catching fish",_Gu6CbaGR-g,9,19,train,0
"catching fish",_jL28jlgvmc,17,27,train,0
"catching fish",_sk1Nvl7aB0,27,37,train,0
"catching fish",_Yto2O54kPY,380,390,train,1
"catching fish",_zs48HD0x5w,90,100,train,0
"catching or throwing baseball",-gswhyjdG-A,0,10,train,0
"catching or throwing baseball",-i9n9qVTlmk,21,31,train,0
"catching or throwing baseball",-jIBrJAYBeg,1,11,train,0
"catching or throwing baseball",-JLmaEHB_GI,277,287,train,0
"catching or throwing baseball",-sKTm-mjHYo,13,23,train,0
"catching or throwing baseball",-_o1wewuNhU,127,137,train,0
"catching or throwing baseball",-_ZMybcaUOw,374,384,train,0
"catching or throwing baseball",0-2GOSXJUe0,0,10,train,0
"catching or throwing baseball",08Rk0r1zVyk,44,54,train,0
"catching or throwing baseball",08sAVLdsWI4,13,23,train,0
"catching or throwing baseball",0AcqN56Sn5A,34,44,train,0
"catching or throwing baseball",0AO_OCEztlc,0,10,train,0
"catching or throwing baseball",0f5VDpQ8V9c,1,11,train,0
"catching or throwing baseball",0KgQ0m9WI2g,137,147,train,0
"catching or throwing baseball",0MQ-i0IpRi4,6,16,train,0
"catching or throwing baseball",0MXLuil0aOI,4,14,train,0
"catching or throwing baseball",0UdpIwbUXZA,88,98,train,0
"catching or throwing baseball",0zYjmT4vCzk,1,11,train,0
"catching or throwing baseball",0_dWsMfL1LA,4,14,train,0
"catching or throwing baseball",0_hOxBg1uNY,75,85,train,0
"catching or throwing baseball",1EaQEYibFek,21,31,train,0
"catching or throwing baseball",1FcgfYYwHhc,3,13,train,0
"catching or throwing baseball",1IhJMNd-GeQ,156,166,train,0
"catching or throwing baseball",1kye_ygEMfc,2,12,train,0
"catching or throwing baseball",1RVKKlpsDhg,0,10,train,0
"catching or throwing baseball",1SvzKT0TfKc,8,18,train,0
"catching or throwing baseball",28XIKs1x3fw,1,11,train,0
"catching or throwing baseball",2bDcWbe5r5g,0,10,train,0
"catching or throwing baseball",2EsR9zAw7D8,0,10,train,0
"catching or throwing baseball",2ixxIMTLsRU,59,69,train,0
"catching or throwing baseball",2LfhzfiO0g0,40,50,train,0
"catching or throwing baseball",2ly4hFzORFE,4,14,train,0
"catching or throwing baseball",2qhYJ80-2-M,18,28,train,0
